GO:0097140	BIM-BCL-xl complex	12125;
GO:0097141	BIM-BCL-2 complex	12125;
GO:0050673	epithelial cell proliferation	12140;12837;13661;14165;14183;15218;16590;19164;21410;59287;80748;107515;236266;329941;
GO:0001763	morphogenesis of a branching structure	12142;12817;15227;16147;18132;18163;21412;21667;21803;77767;235626;
GO:0003170	heart valve development	12142;17130;17184;17246;17248;20429;20682;22666;207304;207728;
GO:0003279	cardiac septum development	12142;14463;15531;16576;16971;17128;18552;22666;26920;57246;66513;67784;70300;71770;73692;77579;108154;207728;266781;
GO:0003281	ventricular septum development	12142;12767;13430;14462;14463;14613;14725;15205;15398;16007;16911;17130;17168;17184;17246;17248;17684;18510;19876;20586;20897;21388;23863;24069;26920;58198;59288;71461;71770;73692;77446;99377;109181;207304;207728;241431;268977;269593;327826;
GO:0031665	negative regulation of lipopolysaccharide-mediated signaling pathway	12142;17002;18038;21672;70312;211770;
GO:0032259	methylation	12142;12180;12846;13433;13434;13435;13436;14055;14056;14113;14431;14711;14791;14911;15278;15468;15469;15547;17299;17314;18113;18193;18537;18618;18948;20937;21743;22017;22171;27374;28114;52064;52535;52575;52686;52690;54427;56095;56335;57295;57344;59035;64707;64918;66083;66138;66254;66617;66715;66902;67011;67099;67148;67383;67390;67493;67667;67897;67956;68017;68043;69156;69188;69487;69536;69726;69740;69934;69962;70511;70779;70918;71449;71664;71974;72096;72167;72181;72843;73251;73419;73582;73681;73694;74157;74319;74455;74729;74753;75284;75410;75422;76357;76781;76894;77630;77683;78796;78890;84505;98685;99890;100609;101148;101867;102182;106338;107626;107823;108943;110109;110147;116940;140483;192195;207965;208043;209584;212528;213389;214162;214572;215201;216292;217038;224440;224481;225518;225888;226830;227695;228019;229780;230025;230027;231051;231803;232187;232811;234135;234728;235626;237730;238505;239122;239706;240879;319582;319822;320204;327747;328162;329504;381022;381359;381813;382066;383491;403183;433294;546486;791260;100042784;
GO:0032823	regulation of natural killer cell differentiation	12142;16859;100503878;
GO:0033082	regulation of extrathymic T cell differentiation	12142;100503878;
GO:0035904	aorta development	12142;12767;13430;14725;15531;16576;16948;17130;20586;24069;26920;59288;66513;67784;70300;71770;77579;106042;108154;207304;207728;266781;268977;320790;
GO:0042462	eye photoreceptor cell development	12142;14409;14685;14699;18508;18591;18759;19893;21823;22157;22339;23958;52906;77945;108841;170788;225998;229759;238021;259172;
GO:0051136	regulation of NK T cell differentiation	12142;100503878;
GO:0060976	coronary vasculature development	12142;12159;12627;13430;14725;14734;15531;16576;16971;17130;18552;19876;20586;21814;22340;22431;22666;23796;24069;26920;30878;50501;58182;59288;66513;67784;70300;71461;71770;73692;77579;106042;108154;110350;207728;214766;266781;268977;269878;100038489;
GO:1990654	sebum secreting cell proliferation	12142;
GO:1990841	promoter-specific chromatin binding	12142;12151;12394;13207;13211;13433;13653;13982;13983;14056;14234;14633;15182;15499;16392;16600;17257;17300;18185;18609;18997;19017;19650;19651;20665;20846;21849;51810;52615;54601;73447;84505;104394;110147;208727;214669;235441;269966;319530;320790;328572;433759;100503878;
GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	12144;12575;12578;12579;12580;12581;17420;55948;56706;66165;66971;67974;69171;69237;80280;209091;
GO:0000400	four-way junction DNA binding	12144;13404;15353;17257;17283;17685;17688;19361;19363;19364;22427;22632;57434;74335;114714;
GO:0000403	Y-form DNA binding	12144;17283;17685;17686;22427;58186;
GO:0000405	bubble DNA binding	12144;22427;22592;79456;234258;
GO:0000729	DNA double-strand break processing	12144;13990;70620;93765;97827;327762;
GO:0000800	lateral element	12144;12189;12190;13006;16319;19361;20957;20962;22441;22445;22446;22526;27083;27084;50878;56739;68275;70691;72891;73329;75033;75140;75514;140557;320558;331416;380994;382217;382275;382277;384619;434794;546272;546282;574437;574438;619991;627081;637277;664829;666842;668929;100038971;100038977;100039030;100039065;100039120;100039240;100039324;100039377;100039467;100039550;100039585;100039842;100039905;100040054;100040363;100040483;100040867;100040894;100041812;100041897;100042109;100042144;100042175;100042357;100042709;100043216;100504642;100861637;100861665;100861734;100861779;100861839;100861881;100862113;100862125;100862147;101055632;101055766;101055773;101056109;101056116;101056194;101056210;102631559;102632183;102632745;102632829;102633256;102633451;102633564;102633842;102634493;102636418;102636419;102636501;102638101;102638579;102638610;102638793;102639094;102639490;102639895;
GO:0003678	DNA helicase activity	12144;17216;17217;17218;17219;17220;19691;20174;22427;50755;56505;67772;68142;170472;208084;226153;338359;
GO:0003697	single-stranded DNA binding	12144;12190;12544;12785;12953;13211;13404;13870;14211;15387;16069;16952;17217;17219;17220;17350;17685;17686;17975;18102;18861;18996;19075;19076;19205;19290;19291;19361;19362;19363;19364;19365;19891;20024;21681;21969;22040;22099;22591;22592;22608;23983;50505;50755;50926;51810;53424;56009;56196;56381;56449;56515;57434;66408;66962;66970;67710;68240;68275;68964;69241;69482;69535;69917;70024;70099;71726;72162;72416;72475;74142;74335;74414;75178;76246;97961;98415;102871;104884;107556;108689;109019;114714;217716;226153;227099;234258;245841;320209;320267;381760;
GO:0004003	ATP-dependent DNA helicase activity	12144;13205;13211;13871;13872;14375;14885;17217;17219;17220;17535;19360;20174;22427;22596;27354;50755;56505;68058;117599;237911;269400;320209;100040999;
GO:0004386	helicase activity	12144;12648;13204;13205;13206;13207;13209;13211;13680;13681;13682;13871;13872;13990;14375;15201;16952;17215;17216;17217;17218;17219;17220;17454;19366;19691;19704;20174;20585;20586;20589;22427;22589;22596;26900;27041;27225;30959;50755;52513;53817;53975;54380;56200;56505;66634;66942;67040;67155;67487;67755;67772;67848;67997;68058;68142;68278;68705;69663;71389;71567;71586;71723;71981;71986;71990;72047;72162;72198;72831;72935;74044;74691;75560;76251;77591;77987;78394;78455;79456;80861;81000;83456;93761;93762;93838;94213;101437;104721;104806;106794;107932;109151;110957;117599;170472;191578;192119;208084;212880;216877;217207;218629;226153;226409;227674;228889;229003;230073;234374;236930;237911;240255;244059;268281;269254;269400;269610;320209;320632;320790;327762;330149;338359;
GO:0007095	mitotic G2 DNA damage checkpoint	12144;12450;12534;15937;17193;17535;27354;54601;60364;68067;68077;68592;71007;71711;80280;208836;216965;235559;269582;330177;381921;
GO:0008026	ATP-dependent helicase activity	12144;13871;19691;22427;79456;104721;170472;237911;269400;320209;320632;
GO:0008094	DNA-dependent ATPase activity	12144;12572;13404;13871;13872;14884;14885;17420;17685;17686;17687;17688;19361;19363;19364;19646;20586;20589;21973;23894;54380;55993;57434;66671;67772;71389;72162;74335;93761;114714;207165;209357;319955;320209;
GO:0009378	four-way junction helicase activity	12144;19691;22427;79456;170472;
GO:0010165	response to X-ray	12144;12190;13870;14725;17685;22059;22061;22062;57434;58801;71991;85305;108138;210766;319583;319955;446101;
GO:0016605	PML body	12144;12265;12419;12914;13144;13163;15257;15258;15259;15499;16341;17187;17344;17535;18412;18854;19361;19645;19822;19891;20230;20481;20482;20684;21665;21752;21975;22025;22059;22196;22218;22589;23939;26885;27354;50883;56196;56469;56489;56501;56642;56717;57320;57444;67241;68275;68501;69642;69723;72145;74132;75826;76007;76815;80297;80750;93679;93759;94092;106021;107951;170930;213990;226026;226541;231600;231798;235320;235559;244349;245000;320040;338467;
GO:0016818	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	12144;13871;20585;56409;58242;66174;67528;71207;93761;93762;102954;237911;269400;320209;
GO:0031297	replication fork processing	12144;12854;18538;19361;20892;22427;22589;50755;54380;68145;69928;71711;72749;98415;104806;107951;193838;212377;225160;226409;234736;268465;269400;320209;408022;665775;
GO:0032508	DNA duplex unwinding	12144;13211;16952;17535;19360;19691;22427;27354;77987;79456;101185;104721;170472;208084;269400;320209;338359;
GO:0035786	protein complex oligomerization	12144;215999;
GO:0036310	annealing helicase activity	12144;16952;19366;19691;54380;79456;93761;226409;
GO:0043140	ATP-dependent 3'-5' DNA helicase activity	12144;13211;19691;22427;56505;77987;79456;170472;
GO:0044237	cellular metabolic process	12144;12909;13667;14317;22422;22427;50912;67873;69241;209354;217715;238505;
GO:0044806	G-quadruplex DNA unwinding	12144;13211;22427;53379;208084;320209;
GO:0045120	pronucleus	12144;13626;14056;15381;15388;15499;19360;20878;21374;21405;21432;68298;108000;270627;
GO:0045910	negative regulation of DNA recombination	12144;16882;17685;17686;17688;58186;226409;269400;
GO:0045950	negative regulation of mitotic recombination	12144;17350;234396;245109;
GO:0046641	positive regulation of alpha-beta T cell proliferation	12144;12484;12487;12501;12519;12772;19264;20963;22164;22637;192656;
GO:0051098	regulation of binding	12144;17126;17127;17128;21803;
GO:0051782	negative regulation of cell division	12144;17869;19206;56338;56452;71733;380614;
GO:0051880	G-quadruplex DNA binding	12144;19360;22427;24127;72162;74142;320209;
GO:0061749	forked DNA-dependent helicase activity	12144;22427;
GO:0061820	telomeric D-loop disassembly	12144;21749;21750;22427;52864;79456;101185;269400;
GO:0061821	telomeric D-loop binding	12144;22427;79456;101185;
GO:0072711	cellular response to hydroxyurea	12144;14265;19361;19822;21853;22589;66647;224008;320209;
GO:0072757	cellular response to camptothecin	12144;19361;170472;224008;237211;
GO:0090329	regulation of DNA-dependent DNA replication	12144;
GO:1905168	positive regulation of double-strand break repair via homologous recombination	12144;68067;237211;
GO:1905773	8-hydroxy-2'-deoxyguanosine DNA binding	12144;22427;101185;
GO:1990414	replication-born double-strand break repair via sister chromatid exchange	12144;19361;22594;71175;170472;237211;
GO:0006935	chemotaxis	12145;12267;12273;12458;12765;12766;12767;12768;12769;12770;12771;12772;12773;12774;12775;12776;12777;12778;12913;13051;13587;13609;14158;14159;14165;14254;14289;14290;14293;14294;14747;14764;14825;15945;16007;16170;16590;16841;16859;16963;16985;17096;17329;18595;18596;18606;18705;18707;18717;18829;19204;19353;19354;19649;19876;20201;20202;20290;20292;20293;20295;20296;20297;20299;20300;20302;20303;20304;20305;20306;20307;20308;20309;20310;20311;20312;20315;20563;23832;27358;27494;30955;50501;53357;54199;55985;56212;56221;56519;56744;56838;57342;58861;59289;66102;67213;67272;67759;68119;68545;68992;70031;70045;71660;72962;73381;74734;75458;75502;76763;80901;81007;94175;94176;97165;97487;102545;105855;116746;170758;193385;227288;232983;243659;244332;244334;246080;252837;268902;319430;330122;432867;445007;574081;654453;654465;100504362;
GO:0016494	C-X-C chemokine receptor activity	12145;12765;12766;12767;12778;64095;80901;227288;
GO:0030595	leukocyte chemotaxis	12145;12721;12768;12802;13609;16170;17101;20202;20302;20303;20310;56744;66711;75458;321019;100042493;
GO:0048535	lymph node development	12145;12775;14082;14255;14726;15902;16168;16197;16453;16992;16994;17000;18033;18034;18089;18829;18970;19885;21803;21908;21934;21943;22778;24054;55985;56532;70445;216892;319817;381305;
GO:0000151	ubiquitin ligase complex	12151;14763;15481;15502;16151;16396;17999;19014;19763;19821;22030;22194;22222;23806;23807;23885;23989;24105;28077;29864;30839;30843;30945;30951;50753;50764;50873;51813;56424;56438;56550;56736;56771;58230;59024;63958;65247;65255;65256;65257;66172;66213;66313;66589;67219;67279;68098;68612;68795;68975;69181;69754;69790;69792;70208;70238;70348;70392;70797;71847;71902;72399;74126;75234;75339;76580;76863;78910;80794;93765;100737;102323;106021;106025;106052;108086;108089;108098;109331;114893;117590;140499;140630;142687;193740;208372;210766;216080;217217;218215;224619;224826;225055;233805;233900;233918;234959;264064;268291;330660;434725;627264;630022;668958;668960;668963;668964;100040458;100040482;100040606;100040698;100040722;100040732;100040781;100042159;100042168;100042275;100861966;100861971;100862067;100862274;100862323;100862329;100862389;
GO:0000792	heterochromatin	12151;12416;12419;13163;13209;13433;13435;13436;13990;15182;15499;17190;17191;17192;17257;18140;18393;18854;19821;20586;20937;21454;21974;22201;22218;22337;22589;30951;52609;54383;58198;72462;99377;269610;433759;494448;
GO:0006306	DNA methylation	12151;13018;13433;13435;13436;14056;14683;15201;17193;17263;23942;53892;54343;54427;56802;69188;77683;110147;116848;210009;214162;331623;
GO:0016573	histone acetylation	12151;12914;14534;17192;17257;17692;18519;20174;21405;21761;22658;28019;54169;56397;56505;66262;67773;70088;72117;73247;73390;75565;75623;81601;93674;100683;107435;109115;217127;226976;228019;228714;244349;270627;328572;100040999;100043497;
GO:0016574	histone ubiquitination	12151;13619;18140;19763;19821;22209;22210;30951;52615;59026;93765;109331;216825;381534;
GO:0021903	rostrocaudal neural tube patterning	12151;20671;70495;
GO:0031519	PcG protein complex	12151;12416;12418;12995;13000;13001;13619;19763;19821;21402;22632;22658;22702;30841;30951;52609;54383;56353;69587;69837;71041;71458;74383;76073;241915;494448;100073351;
GO:0033092	positive regulation of immature T cell proliferation in thymus	12151;16176;20371;20423;
GO:0048103	somatic stem cell division	12151;12193;12578;14369;15412;16590;18128;21808;22416;22421;93840;
GO:0061484	hematopoietic stem cell homeostasis	12151;18133;56417;56428;74383;214133;217011;
GO:2000011	regulation of adaxial/abaxial pattern formation	12151;13626;
GO:0061036	positive regulation of cartilage development	12153;12154;12156;12159;12165;16007;17125;20289;20678;20679;20682;22418;235320;
GO:0031433	telethonin binding	12154;13009;22138;59006;59011;170947;
GO:0033612	receptor serine/threonine kinase binding	12154;14082;
GO:0043408	regulation of MAPK cascade	12154;12155;12156;12159;12160;12161;12162;12163;12164;12165;12484;13489;13590;14309;14559;14560;14561;14562;14563;14566;14784;14812;14816;15901;16322;16323;16324;16325;16326;17700;17926;18015;18119;18212;18479;18481;19156;19701;21803;21808;21809;21858;23886;67588;68421;69922;70495;70584;74178;83490;98432;104443;110075;209012;214230;224105;225192;228785;238057;240057;241656;242316;279572;320202;329659;381836;
GO:0048468	cell development	12154;12155;12156;12159;12160;12161;12162;12163;12164;12165;13190;13590;13870;14460;14461;14462;14463;14464;14465;14559;14560;14561;14562;14563;14566;14615;15376;15902;16000;16322;16323;16324;16325;16326;16842;17132;17700;18088;18119;18935;19305;20423;21423;21803;21808;21809;22034;23886;26386;30923;54139;54352;70673;71371;110075;114712;140489;231580;237625;238057;242316;266690;319757;320202;664805;
GO:0055009	atrial cardiac muscle tissue morphogenesis	12154;13805;17888;18121;18741;19130;21956;22413;
GO:0055010	ventricular cardiac muscle tissue morphogenesis	12154;12814;13856;13857;14183;14225;14234;15110;16392;17069;17131;17300;17868;17888;17897;17906;19130;20181;21803;21814;21924;21952;21954;21956;22003;67451;68927;140781;
GO:0060038	cardiac muscle cell proliferation	12154;12387;14164;14173;14234;17125;17300;18091;18128;19084;20181;20182;21808;21814;23966;68861;77044;
GO:0060045	positive regulation of cardiac muscle cell proliferation	12154;12166;12534;13869;14173;14180;14182;14183;14463;14465;14632;15214;17260;17967;18128;18712;19664;21385;21388;21814;22413;22762;26416;57246;268697;
GO:0060298	positive regulation of sarcomere organization	12154;13614;19130;213435;328572;
GO:1903242	regulation of cardiac muscle hypertrophy in response to stress	12154;
GO:2000138	positive regulation of cell proliferation involved in heart morphogenesis	12154;17938;19664;20682;
GO:0060016	granulosa cell development	12155;
GO:0001837	epithelial to mesenchymal transition	12156;13207;14183;15251;15384;16842;16950;17701;18018;18121;18128;19058;19664;20583;20613;20682;21803;21808;21812;21814;21849;22411;56637;66515;67040;71228;71878;76566;94352;106628;192176;226352;
GO:0002062	chondrocyte differentiation	12156;12159;12166;12167;12393;12394;12399;12815;12824;14180;14182;14563;14633;14756;15208;15530;17180;17260;17261;18028;18133;18750;19228;20289;20429;20472;20682;20882;21803;22421;23967;26416;58214;66175;68259;83925;102607;107587;208647;214855;231162;
GO:0003130	BMP signaling pathway involved in heart induction	12156;12159;18999;
GO:0003308	negative regulation of Wnt signaling pathway involved in heart development	12156;20671;
GO:0006029	proteoglycan metabolic process	12156;12814;12824;16147;19015;218271;
GO:0010894	negative regulation of steroid biosynthetic process	12156;12160;15465;22417;72999;231070;
GO:0010922	positive regulation of phosphatase activity	12156;19733;56532;70261;210376;100503670;
GO:0019211	phosphatase activator activity	12156;98053;110854;
GO:0021537	telencephalon development	12156;12159;12558;12568;13796;14179;14534;14634;15205;15208;16869;16870;17356;20473;20511;20602;21821;21869;54713;67199;71137;73191;244585;654470;
GO:0021978	telencephalon regionalization	12156;12159;14843;16870;18424;18508;20423;20473;
GO:0031648	protein destabilization	12156;12234;12578;12914;13036;15194;15901;17246;17846;18148;18817;19090;19122;19302;19358;20437;20617;20671;20779;20821;22433;50721;50754;50789;50873;54197;54396;65114;67819;68339;68350;69804;75826;75841;93759;103425;103583;106052;214498;218203;227753;231600;328572;664994;
GO:0032348	negative regulation of aldosterone biosynthetic process	12156;12160;19712;50781;
GO:0035051	cardiocyte differentiation	12156;
GO:0035054	embryonic heart tube anterior/posterior pattern specification	12156;14106;14463;
GO:0035630	bone mineralization involved in bone maturation	12156;16000;16846;105722;237928;
GO:0039706	co-receptor binding	12156;12159;13380;15216;18007;22412;22416;50722;50765;50781;56811;234130;
GO:0042482	positive regulation of odontogenesis	12156;12490;13614;13617;21803;
GO:0042487	regulation of odontogenesis of dentin-containing tooth	12156;12159;12393;14179;21821;22409;192119;240590;
GO:0043569	negative regulation of insulin-like growth factor receptor signaling pathway	12156;12160;16011;16332;18095;20238;214425;246103;434246;
GO:0045778	positive regulation of ossification	12156;12159;12168;12310;12393;16840;16974;18429;18439;19219;19226;20666;21333;21336;21834;22410;22418;56788;57259;71175;235320;338352;
GO:0048711	positive regulation of astrocyte differentiation	12156;15205;15902;16176;16195;16878;17136;18128;20720;28000;30948;56708;74117;
GO:0048762	mesenchymal cell differentiation	12156;12162;14182;14183;16392;17300;18121;18793;97064;
GO:0051042	negative regulation of calcium-independent cell-cell adhesion	12156;
GO:0060039	pericardium development	12156;14013;17126;17127;18092;21388;77446;216527;235626;244585;
GO:0060128	corticotropin hormone secreting cell differentiation	12156;14173;14179;
GO:0060129	thyroid-stimulating hormone-secreting cell differentiation	12156;14173;14179;22417;
GO:0060485	mesenchyme development	12156;12162;12387;15110;15111;16401;20181;242509;
GO:0060804	positive regulation of Wnt signaling pathway by BMP signaling pathway	12156;
GO:0070700	BMP receptor binding	12156;12159;12160;12161;12162;12163;12164;18007;21803;21808;21809;66824;110075;269275;
GO:0070724	BMP receptor complex	12156;69585;
GO:0072138	mesenchymal cell proliferation involved in ureteric bud development	12156;12159;14734;
GO:1901522	positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus	12156;12393;13395;17125;17129;19697;20181;20183;
GO:1902895	positive regulation of pri-miRNA transcription by RNA polymerase II	12156;12159;12166;13018;14281;15251;16476;17125;17127;17130;18033;18053;18591;19109;19697;20375;20586;20807;20848;21676;21752;21803;21808;21812;22059;30877;
GO:2000065	negative regulation of cortisol biosynthetic process	12156;12160;19712;50781;
GO:2000726	negative regulation of cardiac muscle cell differentiation	12156;13380;13388;14369;15183;20679;327826;
GO:0001654	eye development	12159;12161;12162;12167;12964;12965;12966;12967;12968;12969;14180;14562;15289;16324;17300;17536;19662;20473;20476;21808;21821;23937;26386;30923;50524;64075;71492;71997;72002;74168;74206;83453;109548;208936;226641;232946;242022;268396;100126824;
GO:0001759	organ induction	12159;14164;14165;14173;14174;14179;14182;14186;14573;15396;15431;20471;24063;109663;327826;
GO:0001936	regulation of endothelial cell proliferation	12159;12166;16542;16846;19378;21687;
GO:0001944	vasculature development	12159;12387;14257;14367;15251;16147;16842;16973;17684;18119;18541;20375;20423;20672;20869;21412;22339;22422;22682;27078;67628;77446;101489;216527;234740;
GO:0002043	blood vessel endothelial cell proliferation involved in sprouting angiogenesis	12159;13836;16413;20356;22339;67122;73230;
GO:0002244	hematopoietic progenitor cell differentiation	12159;12571;12609;13629;14313;15170;15410;15587;16323;16498;17684;18595;19164;19165;19261;19264;19283;19657;19712;20377;20466;20709;21803;21973;23828;27217;52123;54126;56229;56417;57317;57916;58994;59014;66432;66614;66659;67138;67299;67563;68281;68519;68723;68743;69888;70209;70691;71355;71869;71988;72135;72475;74206;76646;76813;78052;80287;83554;100715;104082;104759;108800;109052;110893;113862;114666;140474;171248;209086;209692;214766;218921;219144;226562;232314;232748;237523;239611;240025;242584;243958;245945;268294;320208;320631;321008;330662;333088;380993;404242;546980;629303;654801;100041379;
GO:0003149	membranous septum morphogenesis	12159;14183;14362;15902;18121;21808;21813;57265;93840;107823;
GO:0003150	muscular septum morphogenesis	12159;14362;15214;21814;57265;93840;
GO:0003180	aortic valve morphogenesis	12159;13636;14462;18018;18128;22160;57246;
GO:0003184	pulmonary valve morphogenesis	12159;15213;15214;16449;17130;18018;18128;18129;20897;21808;56198;
GO:0003197	endocardial cushion development	12159;12168;13837;13867;13876;14463;15227;17684;17999;18128;21388;21825;67888;
GO:0003198	epithelial to mesenchymal transition involved in endocardial cushion formation	12159;13805;14179;15213;17128;17701;17702;18128;19664;20583;20613;56198;67888;
GO:0003215	cardiac right ventricle morphogenesis	12159;12166;14106;14462;14463;15214;16392;16449;20348;20677;21808;57246;333654;
GO:0003277	apoptotic process involved in endocardial cushion morphogenesis	12159;
GO:0003323	type B pancreatic cell development	12159;12160;12161;12571;13388;18088;18607;22418;53626;214597;319757;387210;723879;723900;723941;
GO:0003337	mesenchymal to epithelial transition involved in metanephros morphogenesis	12159;14573;18504;20472;23892;58198;
GO:0007182	common-partner SMAD protein phosphorylation	12159;17126;18854;20742;21803;21813;
GO:0007500	mesodermal cell fate determination	12159;
GO:0009948	anterior/posterior axis specification	12159;12387;12590;12591;12592;12622;13590;14734;15213;15214;16825;16869;18119;19821;20472;20481;20878;21667;22415;68151;76365;241062;
GO:0010159	specification of animal organ position	12159;15400;21386;
GO:0010453	regulation of cell fate commitment	12159;14183;14562;18509;72154;
GO:0021904	dorsal/ventral neural tube patterning	12159;14232;14451;14633;14836;15285;15375;15376;16568;18509;19164;19165;19206;19335;20423;22158;22416;319757;654470;
GO:0021983	pituitary gland development	12159;12166;12912;14165;14461;14632;14633;15205;15209;15364;16392;16871;18121;18508;18736;18740;18741;19664;20473;20675;21416;21869;83993;99982;
GO:0030224	monocyte differentiation	12159;12981;14104;16187;16188;16476;17260;19014;19016;20687;22339;69656;105446;107829;
GO:0030225	macrophage differentiation	12159;12370;12606;12977;12985;15467;18089;18795;20375;22339;93759;110794;210710;237339;272382;
GO:0030326	embryonic limb morphogenesis	12159;12162;13380;13395;13396;13798;14119;14175;14180;14182;14563;14613;14634;15395;15396;15430;15431;15433;16842;16917;16974;17701;17702;18128;18129;18514;18515;18933;19164;19165;19206;19378;20204;20423;20429;20481;21387;21388;21405;21808;22061;22160;22418;22421;23892;56758;58250;99377;110350;192119;209448;213081;216285;228357;231470;232174;235320;269878;277939;320145;381373;497652;
GO:0032967	positive regulation of collagen biosynthetic process	12159;13805;14061;14062;14219;16147;16173;16398;18591;18596;18787;18816;20289;20296;21803;21809;22226;22352;22417;24111;26427;30951;54683;66214;67557;116872;210719;226551;268977;328572;
GO:0033085	negative regulation of T cell differentiation in thymus	12159;15223;16147;57432;243910;269023;
GO:0033088	negative regulation of immature T cell proliferation in thymus	12159;12578;13866;16147;229473;
GO:0034504	protein localization to nucleus	12159;12162;12317;12842;13542;15191;15194;15242;16367;16905;17246;17701;18711;19058;20423;20471;20474;20610;20682;22590;23950;27403;30931;53317;53325;54624;67025;67181;72135;103573;106021;208263;231103;235320;319565;319757;382030;
GO:0035990	tendon cell differentiation	12159;20289;210719;
GO:0035993	deltoid tuberosity development	12159;18741;20289;
GO:0042056	chemoattractant activity	12159;14165;14173;14178;14179;14205;15234;16854;17319;18205;18591;20208;20209;20210;20211;20254;20304;20315;22339;22340;22341;27358;56519;81007;97165;116746;211064;239447;244332;244334;246080;381493;432867;574081;654453;654465;
GO:0045606	positive regulation of epidermal cell differentiation	12159;19206;19207;20379;54200;55948;69073;
GO:0045839	negative regulation of mitotic nuclear division	12159;12162;12649;13982;14183;14184;54369;71943;105837;216810;
GO:0048333	mesodermal cell differentiation	12159;16323;22289;216850;
GO:0048392	intermediate mesodermal cell differentiation	12159;
GO:0048598	embryonic morphogenesis	12159;12164;12166;14254;14451;14463;14634;15559;20423;20429;21410;21417;24136;56334;57810;59036;71436;98404;
GO:0048646	anatomical structure formation involved in morphogenesis	12159;12162;13395;13396;14460;14461;14462;14463;14464;14465;14633;14634;14784;15375;15376;15394;15407;16869;16870;18119;18121;20423;20674;21869;22061;22415;76365;
GO:0048660	regulation of smooth muscle cell proliferation	12159;12387;14375;18124;18573;19090;21336;21416;22596;387161;387163;
GO:0048663	neuron fate commitment	12159;12394;14461;14634;14842;14843;15902;16392;16814;17128;17172;17933;18128;18131;18424;18505;18509;18992;19213;20423;20674;21808;21812;21869;22408;50913;50914;69952;103551;104360;116810;211323;225207;231044;
GO:0048715	negative regulation of oligodendrocyte differentiation	12159;12387;13390;13392;13490;15205;15208;15902;15904;18015;18128;63953;64383;235402;
GO:0048754	branching morphogenesis of an epithelial tube	12159;12162;12374;13645;14165;14595;14633;14634;16000;16542;16776;17295;17313;17387;18095;18109;18128;18479;18763;19045;19303;20356;20423;20563;21410;21853;22339;22412;22417;24064;29876;69903;192119;238057;329795;380718;
GO:0051150	regulation of smooth muscle cell differentiation	12159;14183;15227;21417;214384;
GO:0055020	positive regulation of cardiac muscle fiber development	12159;
GO:0060197	cloacal septation	12159;22061;
GO:0060235	lens induction in camera-type eye	12159;15257;15258;18986;20473;20674;21418;
GO:0060348	bone development	12159;12643;12824;14179;14183;14184;14683;15396;16973;17125;17129;17387;17389;17926;18590;19035;19219;19401;19411;20692;20855;20882;21943;22158;22408;23972;27973;54635;54725;55994;56401;67661;69190;69480;70235;70508;72043;72055;72345;75547;77087;84505;102866;107823;108958;109181;212627;216892;218772;228790;229644;230103;240725;244329;268396;
GO:0060363	cranial suture morphogenesis	12159;14175;22160;72999;231070;
GO:0060393	regulation of pathway-restricted SMAD protein phosphorylation	12159;12162;23988;73230;
GO:0060425	lung morphogenesis	12159;14165;14179;14463;15227;15375;15901;18121;20423;20666;20807;21412;21813;22121;22422;24064;26395;26396;26413;26417;26433;30957;74178;99683;
GO:0060429	epithelium development	12159;15223;15451;16869;19401;19411;20583;21410;22337;218772;268482;320790;
GO:0060433	bronchus development	12159;21813;
GO:0060438	trachea development	12159;15227;20423;101772;244653;
GO:0060440	trachea formation	12159;12387;21813;26395;26396;26413;26417;
GO:0060441	epithelial tube branching involved in lung morphogenesis	12159;12387;13033;13039;13138;14165;14183;15227;15245;15364;15375;15376;15402;16653;16772;20423;20674;20682;64138;71228;77411;207920;239405;
GO:0060442	branching involved in prostate gland morphogenesis	12159;12505;14155;14183;15398;18095;20423;
GO:0060449	bud elongation involved in lung branching	12159;14165;14183;22601;24063;24064;98711;
GO:0060502	epithelial cell proliferation involved in lung morphogenesis	12159;26395;26396;
GO:0060503	bud dilation involved in lung branching	12159;
GO:0060512	prostate gland morphogenesis	12159;14183;15904;20682;20724;
GO:0060592	mammary gland formation	12159;
GO:0060684	epithelial-mesenchymal cell signaling	12159;12540;20423;22420;319757;
GO:0060686	negative regulation of prostatic bud formation	12159;12162;22418;240725;
GO:0060687	regulation of branching involved in prostate gland morphogenesis	12159;12162;13982;14183;15433;20181;20377;
GO:0060688	regulation of morphogenesis of a branching structure	12159;14183;14573;18654;
GO:0061035	regulation of cartilage development	12159;20289;21803;
GO:0061047	positive regulation of branching involved in lung morphogenesis	12159;12387;18595;
GO:0061149	BMP signaling pathway involved in ureter morphogenesis	12159;
GO:0061151	BMP signaling pathway involved in renal system segmentation	12159;
GO:0061155	pulmonary artery endothelial tube morphogenesis	12159;
GO:0061626	pharyngeal arch artery morphogenesis	12159;12166;12168;14275;15205;18121;20586;21808;
GO:0070368	positive regulation of hepatocyte differentiation	12159;15377;17292;
GO:0070372	regulation of ERK1 and ERK2 cascade	12159;12922;13649;13836;13841;13866;14183;14268;14870;15170;16007;16176;16728;17096;19419;19762;19886;20130;20963;21814;21844;26395;27374;56291;56369;56708;71878;216021;230857;241035;270190;327826;347712;
